wallet,smart_money_score,realized_pnl_usd,total_bought,total_sold,net_position,distinct_tokens_traded,timing_score,funding_source,in_funding_cluster,cluster_size,flagged_coordinated,flagged_fresh_big_buy
0xdbe101ea3d240b97f7de2eb828d3ea530568cb47,0.0754,0.0,36711.4209963054,11602.0,25109.4209963054,1.0,0.0,not_analyzed,False,1.0,True,False
0x0f88ba90bf41668fa66203c2200d2fd073855763,0.0754,0.0,28272.723814200155,10.0,28262.723814200155,1.0,0.0,not_analyzed,False,1.0,True,False
0xde8ce441b1c8dbc4fda64d29b34a794c07c24b68,0.0754,0.0,23295.82530406213,0.0,23295.82530406213,1.0,0.0,not_analyzed,False,1.0,True,False
0xdabefaa5addfa355ac603399fd7dc0c8608bbbbd,0.0754,0.0,23009.29486356764,0.0,23009.29486356764,1.0,0.0,not_analyzed,False,1.0,True,False
0xad44fd9ef2f27f8d8133ad2c579ef3eeefeb76cb,0.0754,0.0,26940.3149770959,1410.0,25530.3149770959,1.0,0.0,not_analyzed,False,1.0,True,False
0xc9cb89ea67e6f0c82e41cab0cbdb4e8c85df0fe4,0.0754,0.0,43249.3655956334,20275.0,22974.365595633397,1.0,0.0,not_analyzed,False,1.0,True,False
0x5aa114121b4873c1e380a2da4ebe2ce71510f170,0.0754,0.0,24059.90817962269,0.0,24059.90817962269,1.0,0.0,not_analyzed,False,1.0,True,False
0xfeac2eae96899709a43e252b6b92971d32f9c0f9,0.0754,0.0,27997.843885676673,0.0,27997.843885676673,1.0,0.0,not_analyzed,False,1.0,True,False
0xf270e26eae34a494cd830960afd7282fb9a5442b,0.0754,0.0,23729.542362695647,802.9597,22926.582662695648,1.0,0.0,not_analyzed,False,1.0,True,False
0xa21e51f81651a9f4ebb8f5a104d481fc2949adcc,0.0754,0.0,26736.7529,0.0,26736.7529,1.0,0.0,not_analyzed,False,1.0,True,False
0x6201d3a38f1d76c14f96198250ce59a151e86b1c,0.0754,-98.05113707429697,35788.07662378283,9193.02275,26595.05387378283,1.0,0.0,not_analyzed,False,1.0,True,False
0x944ac998190f7af2f9389ffcd5c8598dea5ce8a9,0.0754,0.0,28987.0,0.0,28987.0,1.0,0.0,not_analyzed,False,1.0,True,False
0xf7c3a5688661be64ad7f8777961f936ab14d7229,0.0754,0.0,24576.304707667656,0.0,24576.304707667656,1.0,0.0,not_analyzed,False,1.0,True,False
0xb254086ff72c8b90d24b6fa50c21df3a819b38b3,0.0754,0.0,23658.361736529187,0.0,23658.361736529187,1.0,0.0,not_analyzed,False,1.0,True,False
0x78f2e9b7cee8cf45b8337c515c5c0481626c49fd,0.0754,0.0,25126.21744683046,0.0,25126.21744683046,1.0,0.0,not_analyzed,False,1.0,True,False
0xe7d99d7fc12e4f4da75a3be511b543ce1dac1949,0.0754,0.0,26463.876768885573,0.0,26463.876768885573,1.0,0.0,not_analyzed,False,1.0,True,False
0x7ff8bbf9c8ab106db589e7863fb100525f61cce5,0.0754,-14393.664383672221,246701.66741506621,221101.8457791,25599.82163596622,1.0,0.0,not_analyzed,False,1.0,True,False
0xe866bffc248c7d9eed7d2b975f30aa5288cda143,0.0754,0.0,27666.83,0.0,27666.83,1.0,0.0,not_analyzed,False,1.0,True,False
0xbe642857ec351c4eab0a8a8ef95459ff2ac1211c,0.0754,0.0,23026.51004284138,0.0,23026.51004284138,1.0,0.0,not_analyzed,False,1.0,True,False
0x444533a6c52fbc9e78984132a2f31cff63207e49,0.0754,0.0,30050.0,1964.1200024300192,28085.87999756998,1.0,0.0,not_analyzed,False,1.0,True,False
0x4635c826a7f354918c10426865bbb01e6279d382,0.0754,0.0,24750.291547790923,0.0,24750.291547790923,1.0,0.0,not_analyzed,False,1.0,True,False
0x1a351c0170b940e6ea1365623796510c9de7ea39,0.0754,0.0,27655.060626756916,0.0,27655.060626756916,1.0,0.0,not_analyzed,False,1.0,True,False
0x53c41808840457f99948cb12749645a5dc43b276,0.0754,0.0,23006.150284828218,0.0,23006.150284828218,1.0,0.0,not_analyzed,False,1.0,True,False
0x82b0d064c0206287dec35bc5a888042a7a2b0c2a,0.0754,0.0,24694.7594,0.0,24694.7594,1.0,0.0,not_analyzed,False,1.0,True,False
0xb3f2f559fe40c1f1ea1e941e982d9467208e17ae,0.0754,0.0,68619.480522506,45377.200459768785,23242.280062737213,1.0,0.0,not_analyzed,False,1.0,True,False
0x848d7f718173296c681cc8d573a97c5b26a557b4,0.0754,0.0,51210.07212454846,22891.0,28319.07212454846,1.0,0.0,not_analyzed,False,1.0,True,False
0x1e375f9928e27dd631073d4963a3f7245b85ff4d,0.0754,0.0,26347.5713,0.0,26347.5713,1.0,0.0,not_analyzed,False,1.0,True,False
0x317c554f6353b794e85106758f787aca7353231d,0.0754,0.0,24819.620459371392,0.0,24819.620459371392,1.0,0.0,not_analyzed,False,1.0,True,False
0x5178b4204db728002f0cfe4bc79e937f7ddd4f99,0.0754,0.0,26866.039840356716,1165.5,25700.539840356716,1.0,0.0,not_analyzed,False,1.0,True,False
0x72bf5fd68d55e1c10cacb120fc4d29084da6ec38,0.0754,0.0,22809.363399151458,0.0,22809.363399151458,1.0,0.0,not_analyzed,False,1.0,True,False
0xcfde0ecd3d926c1d028356b6454a82737f56f9bd,0.0754,0.0,26167.6144,0.0,26167.6144,1.0,0.0,not_analyzed,False,1.0,True,False
0x7298ef816280310b915b936c8a57fb63d7d1433f,0.0754,-81.2746412827318,27458.615640453096,2001.0,25457.615640453096,1.0,0.0,not_analyzed,False,1.0,True,False
0xe3df90b0324c6c1dba320569f331e4f04d61d61b,0.0754,0.0,25200.0,0.0,25200.0,1.0,0.0,not_analyzed,False,1.0,True,False
0x8ab58fd1bbad7524c6b91c794fb50f2548631f3a,0.0754,0.0,24607.61,0.0,24607.61,1.0,0.0,not_analyzed,False,1.0,True,False
0x75f05b1c5dd78b68a7c9b0f102a8fd8b1c5e40c8,0.0754,0.0,60558.69,33055.0,27503.690000000002,1.0,0.0,not_analyzed,False,1.0,True,False
0xfd2f262fd5c24ba0150f901238215cbabea4829c,0.0754,0.0,22630.88515283053,0.0,22630.88515283053,1.0,0.0,not_analyzed,False,1.0,True,False
0xb0fd59ec1badac6cf3f8c1d99de6fd5e24cdb662,0.0754,0.0,27923.712467769998,465.05,27458.66246777,1.0,0.0,not_analyzed,False,1.0,True,False
0xbc7857a10b7e5683e2878c4b976bc0eb817a4f16,0.0754,0.0,22664.2943,0.0,22664.2943,1.0,0.0,not_analyzed,False,1.0,True,False
0x20612cbc79df96e56cc3679a293164ca1d23d16d,0.0754,0.0,28055.616994134136,2031.0,26024.616994134136,1.0,0.0,not_analyzed,False,1.0,True,False
0x9fbb157201422735cb02526fdbfcbf1801b7606d,0.0754,0.0,25550.5231662,0.0,25550.5231662,1.0,0.0,not_analyzed,False,1.0,True,False
0xb6e47b317b3ad32c5aa3617a83f901b7c4cc1628,0.0754,0.0,23671.731896800447,919.1355232475839,22752.596373552864,1.0,0.0,not_analyzed,False,1.0,True,False
0xba06877c049700111dc142887c87bc6dcbc33e81,0.0754,0.0,24890.089441408563,0.0,24890.089441408563,1.0,0.0,not_analyzed,False,1.0,True,False
0xb970a67a059d13f51798698c66257d05e730d743,0.0754,0.0,24707.30080817447,0.0,24707.30080817447,1.0,0.0,not_analyzed,False,1.0,True,False
0x38b2473cd1980cf178ee0acbb54fd941330b63bf,0.0754,0.0,26568.5029459,0.0,26568.5029459,1.0,0.0,not_analyzed,False,1.0,True,False
0x9ef0423b764c0543ecd8c4dde0b2c79fc303a507,0.0754,-18.941853351493627,54573.02310376316,30509.283103763155,24063.740000000005,1.0,0.0,not_analyzed,False,1.0,True,False
0x8080f4796968fb8af2b143edfffb68337a0b97a5,0.0754,0.0,36760.29564349361,9847.011054831084,26913.28458866253,1.0,0.0,not_analyzed,False,1.0,True,False
0xd79a3232992e86fabfe2fc09bb7f241c060ca055,0.0754,0.0,23563.300577695198,0.0,23563.300577695198,1.0,0.0,not_analyzed,False,1.0,True,False
0x50f65b44a29f95a4e24842a6f72df0ad30b7e325,0.0753,0.0,16711.582701658244,0.0,16711.582701658244,1.0,0.0,not_analyzed,False,1.0,True,False
0x30e2ee5f3b1fdfaab3bcf665b04359e3cb2fd8f5,0.0753,0.0,17406.46243016684,0.0,17406.46243016684,1.0,0.0,not_analyzed,False,1.0,True,False
0x9fe4181c872ca60fae68376cd55929e4e9c1afc9,0.0753,0.0,20404.14756667415,0.0,20404.14756667415,1.0,0.0,not_analyzed,False,1.0,True,False
0x6dcd4b65fdf035a275894c8d3dde1cf5607098d9,0.0753,0.0,252536.38800674942,232000.7262713147,20535.661735434725,1.0,0.0,not_analyzed,False,1.0,True,False
0xe6bac4840ec04e0590900f7fcf8874b9b7169b17,0.0753,0.0,42273.33856851212,21850.0,20423.338568512117,1.0,0.0,not_analyzed,False,1.0,True,False
0xa41a170a1b6a9d2636467a0c614085c4d9163952,0.0753,0.0,38147.36177878655,20114.39084,18032.97093878655,1.0,0.0,not_analyzed,False,1.0,True,False
0x0b0ba9f419098944a18ecbd6244d4cda098d4e69,0.0753,0.0,21874.77,0.0,21874.77,1.0,0.0,not_analyzed,False,1.0,True,False
0x777ada2f175ad2defd38749c9dc678197a4da690,0.0753,0.0,21430.09541318818,0.0,21430.09541318818,1.0,0.0,not_analyzed,False,1.0,True,False
0xf0da9b35559b6d90cfdb4cf2cc1deb3e682fff64,0.0753,0.0,18124.217107464105,0.0,18124.217107464105,1.0,0.0,not_analyzed,False,1.0,True,False
0x81e3c9ded64caf37ee5ffd643637e1a97cd64f5f,0.0753,0.0,17322.915424558516,0.0,17322.915424558516,1.0,0.0,not_analyzed,False,1.0,True,False
0x7b0944710253f566ad08c68a6e18831d035d29a3,0.0753,0.0,19578.507734804716,0.0,19578.507734804716,1.0,0.0,not_analyzed,False,1.0,True,False
0xa4aa6e03e5e7b70f414968c651bf5b695ddf232f,0.0753,0.0,31551.97570841142,11939.0,19612.97570841142,1.0,0.0,not_analyzed,False,1.0,True,False
0x5e9a7a5487ad285120ff2ec31be84d473b8a1b31,0.0753,0.0,20088.47,0.0,20088.47,1.0,0.0,not_analyzed,False,1.0,True,False
0x51ae9b8cde201299138d6cbc74fdbf4b5f5946e6,0.0753,0.0,28512.452165342183,9284.58885398461,19227.863311357574,1.0,0.0,not_analyzed,False,1.0,True,False
0xe9ce5ed08bf8345ffa2b966a5b122f9ea465ec6a,0.0753,0.0,25000.7682,5000.0,20000.7682,1.0,0.0,not_analyzed,False,1.0,True,False
0x8fdd9aaffeeeb0ae0101a92f67293a756522dbfd,0.0753,0.0,21368.79274392535,0.0,21368.79274392535,1.0,0.0,not_analyzed,False,1.0,True,False
0x8a1cf136b00df6b919f37e3164e5024398f234ed,0.0753,0.0,17566.0,0.0,17566.0,1.0,0.0,not_analyzed,False,1.0,True,False
0xb873fde790ab22dc104bba61bd5b918dcb559340,0.0753,0.0,17975.010000000002,0.0,17975.010000000002,1.0,0.0,not_analyzed,False,1.0,True,False
0x45beb2f5222f5643af5677f3e1cefe417e8af3b0,0.0753,0.0,17102.29,0.0,17102.29,1.0,0.0,not_analyzed,False,1.0,True,False
0x93f975eb01af12578750808644fa8b11e5ec8ba1,0.0753,0.0,35522.456,13613.0,21909.456,1.0,0.0,not_analyzed,False,1.0,True,False
0xd7238017da46bcdefbf7786ed3983de530f319bb,0.0753,0.0,40676.97,21500.0,19176.97,1.0,0.0,not_analyzed,False,1.0,True,False
0x28817c1430def251fa6d8646ccfbfd2dd9134f91,0.0753,0.0,21638.03,1003.0,20635.03,1.0,0.0,not_analyzed,False,1.0,True,False
0x3e46ae56707defb526c748def5241821ea17968d,0.0753,0.0,54494.323843281636,38259.94691105154,16234.376932230094,1.0,0.0,not_analyzed,False,1.0,True,False
0xfcd59aeed7409bd87b04201c6688f6b9de5e5e06,0.0753,0.0,29853.091442647506,9500.0,20353.091442647506,1.0,0.0,not_analyzed,False,1.0,True,False
0xf884e0c1776c8169751affe5af34241e273fa5ba,0.0753,-409.02702257409,27140.72,7040.0,20100.72,1.0,0.0,not_analyzed,False,1.0,True,False
0x49382a7efd59793f492277a83933b02e02eaed1d,0.0753,0.0,19634.0,0.0,19634.0,1.0,0.0,not_analyzed,False,1.0,True,False
0x08b55ee9a11a1ca6b05425d028692b5617a9e68f,0.0753,0.0,17400.0,0.0,17400.0,1.0,0.0,not_analyzed,False,1.0,True,False
0x1b9b8b0ff16aabf65c16cb6fbee5afec45ec2908,0.0753,0.0,30914.65119073427,12881.680997032025,18032.970193702244,1.0,0.0,not_analyzed,False,1.0,True,False
0x288218655cad54d8fccaa2ca544d800f1c2efb11,0.0753,0.0,22093.14551319866,140.0,21953.14551319866,1.0,0.0,not_analyzed,False,1.0,True,False
0x34adbd62d8c03488164779b85ccc84ec4166144f,0.0753,0.0,18961.315192101545,0.0,18961.315192101545,1.0,0.0,not_analyzed,False,1.0,True,False
0x596b89a707b42f30da1b251535d492b57d75b690,0.0753,0.0,21910.0,0.0,21910.0,1.0,0.0,not_analyzed,False,1.0,True,False
0xc2c4c012f12105ac6669c302cb664c25a91c045c,0.0753,0.0,19331.392491221424,250.0,19081.392491221424,1.0,0.0,not_analyzed,False,1.0,True,False
0xa59d6154bd5ba008d107e1434d172e10d671b808,0.0753,0.0,21133.5296,0.0,21133.5296,1.0,0.0,not_analyzed,False,1.0,True,False
0x336e2727efe33e2f72d9e3673dbe20fdb148f4ae,0.0753,0.0,16300.8,0.0,16300.8,1.0,0.0,not_analyzed,False,1.0,True,False
0x071291fe6e82ebcfe42324cddb51b2a79803476f,0.0753,0.0,18389.529445400145,0.0,18389.529445400145,1.0,0.0,not_analyzed,False,1.0,True,False
0x1a282a7968899889bfdfa3407cd14d4492751faa,0.0753,0.0,18086.579999999998,0.0,18086.579999999998,1.0,0.0,not_analyzed,False,1.0,True,False
0x47214551618c8a2391cbb8c57bd5487777968a75,0.0753,0.0,22304.022843463576,0.0,22304.022843463576,1.0,0.0,not_analyzed,False,1.0,True,False
0x21c73e4d2c77917b5edf9bc4db78824e9b8fe613,0.0753,0.0,17639.71755457002,10.0,17629.71755457002,1.0,0.0,not_analyzed,False,1.0,True,False
0xd98b44a76656bdaf40c21e1cfcb9a2746ef0d407,0.0753,0.0,20273.989999999998,10.0,20263.989999999998,1.0,0.0,not_analyzed,False,1.0,True,False
0xafb0d0b4afd7c9e502a8da98d9a35531d68bf00f,0.0753,0.0,22395.85412358312,0.0,22395.85412358312,1.0,0.0,not_analyzed,False,1.0,True,False
0xa7fdad136eb92d924da3ea448e6c013a62721288,0.0753,0.0,19498.0,0.0,19498.0,1.0,0.0,not_analyzed,False,1.0,True,False
0x6da0f64f3ca0d070ec01c3e0649c33a7cef9a2f2,0.0753,0.0,16690.72,0.0,16690.72,1.0,0.0,not_analyzed,False,1.0,True,False
0x25ac3c2d125d17919ca6536e187507de16882442,0.0753,0.0,42608.10646786895,21514.011229728876,21094.095238140075,1.0,0.0,not_analyzed,False,1.0,True,False
0xa43e41b64c98e0a49dd71ebc7bbdd7409ca37843,0.0753,0.0,18407.867250219562,0.0,18407.867250219562,1.0,0.0,not_analyzed,False,1.0,True,False
0x03259a33a88850c9ddf066ee47ce2346bab408bf,0.0753,0.0,17068.99863183546,0.0,17068.99863183546,1.0,0.0,not_analyzed,False,1.0,True,False
0x8cdf37d71669ef3267b105efc10898676fd94817,0.0753,0.0,21051.73686694,0.0,21051.73686694,1.0,0.0,not_analyzed,False,1.0,True,False
0x5713bc1a16135aa4043c00b04508405119d8d0eb,0.0753,0.0,16698.56653659268,0.0,16698.56653659268,1.0,0.0,not_analyzed,False,1.0,True,False
0xdff47f92a42c6a5aaaf0a102e507da72ca0ae8dd,0.0753,0.0,19479.21592169109,0.0,19479.21592169109,1.0,0.0,not_analyzed,False,1.0,True,False
0x9897832ef98357dd854148b26151c3b9e7f467d9,0.0753,0.0,18967.35371856371,2620.0,16347.35371856371,1.0,0.0,not_analyzed,False,1.0,True,False
0xef9595d04603cbb90f4c2b936fa3f3408110092e,0.0753,0.0,309053.98,288395.41,20658.570000000007,1.0,0.0,not_analyzed,False,1.0,True,False
0xc923787da533e2e9881f0647a1e8ccbe03da429e,0.0753,0.0,17888.914539579135,0.0,17888.914539579135,1.0,0.0,not_analyzed,False,1.0,True,False
0x2e27c04fc2c15a56d604c7e4d87d842e60963d12,0.0753,0.0,18810.64458272,0.0,18810.64458272,1.0,0.0,not_analyzed,False,1.0,True,False
0x93d7cfb02e19d82d61b9cf418b4275d3462008bc,0.0753,0.0,19087.284532958394,0.0,19087.284532958394,1.0,0.0,not_analyzed,False,1.0,True,False
0x81477f34d2d1abb7829995abd0e3e46a63603af7,0.0753,-1784.1184315556943,43241.73538518038,26810.373261786888,16431.36212339349,1.0,0.0,not_analyzed,False,1.0,True,False
0xde22178b7c385e71a6e59efa324b7e15d473d205,0.0753,0.0,41119.51494867381,20730.09849033058,20389.41645834323,1.0,0.0,not_analyzed,False,1.0,True,False
0x82226c5adc219bb0b156ad8892b84eb0877d419f,0.0753,0.0,18842.3106,0.0,18842.3106,1.0,0.0,not_analyzed,False,1.0,True,False
0x2315af5decbbc4db840b65ebe425df7fad63bcae,0.0753,0.0,18498.18209061315,0.0,18498.18209061315,1.0,0.0,not_analyzed,False,1.0,True,False
0x5b02a720fdf6cedbda24c51f23cba8946d79b71a,0.0753,0.0,19608.267514202176,0.0,19608.267514202176,1.0,0.0,not_analyzed,False,1.0,True,False
0x6db86f7ce2747cc67b4d5e5eec3e7ce430d5f56e,0.0753,0.0,22557.48,0.0,22557.48,1.0,0.0,not_analyzed,False,1.0,True,False
0x3386d150fb4a5cb23c4280e3b561d48d3eb96762,0.0753,0.0,20165.41394186023,0.0,20165.41394186023,1.0,0.0,not_analyzed,False,1.0,True,False
0x2a846a428d5e2d6e8a60f4195ef2d33e29ce51d5,0.0753,0.0,18922.989999999998,0.0,18922.989999999998,1.0,0.0,not_analyzed,False,1.0,True,False
0x14a519de7da3d3672089a6016e24b64114c79589,0.0753,0.0,19805.81106717236,0.0,19805.81106717236,1.0,0.0,not_analyzed,False,1.0,True,False
0x764cd2e87174f58dbd418fffef24bf0e2c0816ab,0.0753,0.0,20001.199274971,0.0,20001.199274971,1.0,0.0,not_analyzed,False,1.0,True,False
0xdb18e2c9a028383af6b1e3160cdd8bdb8d0dd2b8,0.0753,0.0,22003.699999999997,0.0,22003.699999999997,1.0,0.0,not_analyzed,False,1.0,True,False
0x8b9bd48d9f66f54a116943471d8573b65e032582,0.0753,0.0,21955.8905122,0.0,21955.8905122,1.0,0.0,not_analyzed,False,1.0,True,False
0x966b1f73367aed0502a59922a2ac628d1c3cdfd4,0.0753,0.0,17360.17,0.0,17360.17,1.0,0.0,not_analyzed,False,1.0,True,False
0x1a3b188260ec1d63acc50de163c3130584d16be0,0.0753,0.0,19456.607867565614,0.0,19456.607867565614,1.0,0.0,not_analyzed,False,1.0,True,False
0x6fc5ba626cdca02bc792c6bd001eb5d4b98f2cee,0.0753,0.0,42030.56058446817,21390.282068416775,20640.278516051396,1.0,0.0,not_analyzed,False,1.0,True,False
0xb5ba3ada762ac45f014b3f59e53fb16979dbc80c,0.0753,-11.120896693480237,35420.79609605906,18198.05495803604,17222.74113802302,1.0,0.0,not_analyzed,False,1.0,True,False
0x86cd1654b9b862208b3ff29ef3bc12f1623c6558,0.0753,0.0,22258.326909798176,0.0,22258.326909798176,1.0,0.0,not_analyzed,False,1.0,True,False
0x1012e9e99aab5ce8d251fc24f83e04c3a4ce82bd,0.0753,-400.5786941365109,19637.234197610513,2421.4690332872997,17215.765164323213,1.0,0.0,not_analyzed,False,1.0,True,False
0xc03fa029e02ac75d8bc343a87b50733e1c7b323a,0.0753,0.0,53961.523746320505,35000.0,18961.523746320505,1.0,0.0,not_analyzed,False,1.0,True,False
0x185664f95fc80469e29e045d995ee256b6c1f774,0.0753,0.0,22000.5053,0.0,22000.5053,1.0,0.0,not_analyzed,False,1.0,True,False
0x324e62695643edb81a9a6e8d3c6a81ef44d0d6e1,0.0753,0.0,19641.934066745485,0.0,19641.934066745485,1.0,0.0,not_analyzed,False,1.0,True,False
0x7cf165da54b9da012052fe0dfcb3a626f68d332d,0.0753,0.0,19749.212557450137,1520.0,18229.212557450137,1.0,0.0,not_analyzed,False,1.0,True,False
0x23ac1c9d377c2d186205139e4e623e7bd3bb5c6f,0.0753,0.0,16318.606294032137,0.0,16318.606294032137,1.0,0.0,not_analyzed,False,1.0,True,False
0xe5cb87e1d9b2c846bd445111891cc14f40f986e1,0.0753,0.0,17635.41089677,0.0,17635.41089677,1.0,0.0,not_analyzed,False,1.0,True,False
0x727d59576f11f67d9939ca478e6d34a95bd40a7f,0.0753,0.0,20038.641,0.0,20038.641,1.0,0.0,not_analyzed,False,1.0,True,False
0x301b546716348523f1bafc07cf2f4124281ee827,0.0753,0.0,20069.979947169482,0.0,20069.979947169482,1.0,0.0,not_analyzed,False,1.0,True,False
0x93b68430fc71c79cd324345c1c29dfa174bbdc17,0.0753,0.0,17250.6,0.0,17250.6,1.0,0.0,not_analyzed,False,1.0,True,False
0x1c83b3a3789a8b6b764949fae89aba53389d5598,0.0753,0.0,19086.059999999998,0.0,19086.059999999998,1.0,0.0,not_analyzed,False,1.0,True,False
0xa2dce671bbdf4034e35c27461516108e191db4d1,0.0753,0.0,19039.147555697607,0.0,19039.147555697607,1.0,0.0,not_analyzed,False,1.0,True,False
0x3caff27c15d1f4d287ff3873cd3bf6d16d524730,0.0753,0.0,21015.754393453448,0.0,21015.754393453448,1.0,0.0,not_analyzed,False,1.0,True,False
0x1c8b753acc4d52e0d4a231f71e03c93b1fa464e6,0.0753,0.0,19777.794371827847,0.0,19777.794371827847,1.0,0.0,not_analyzed,False,1.0,True,False
0xe1e7878d301e08e79a2195512f5fe2daf2c43644,0.0753,0.0,22328.29907652992,0.0,22328.29907652992,1.0,0.0,not_analyzed,False,1.0,True,False
0x3abd1314e17e5606d84251e7d5828d8fec128856,0.0753,0.0,21795.66568745744,0.0,21795.66568745744,1.0,0.0,not_analyzed,False,1.0,True,False
0x3fe4dbe0a22d6c041204106fd7321b3eaf1e1078,0.0753,0.0,17094.3,0.0,17094.3,1.0,0.0,not_analyzed,False,1.0,True,False
0x586d1eb277754afa2374ff054bc0660f6b74cc76,0.0753,0.0,30774.99856498515,8313.22256929131,22461.77599569384,1.0,0.0,not_analyzed,False,1.0,True,False
0xe559de9520c1600ca2ed8716ecb79cab4f0dbaa2,0.0753,0.0,21797.64811147365,0.0,21797.64811147365,1.0,0.0,not_analyzed,False,1.0,True,False
0xfad483fc4838ffb163732b66adf5daa5425ed705,0.0753,3.7561124717465004,17362.24091155146,100.0,17262.24091155146,1.0,0.0,not_analyzed,False,1.0,True,False
0x153863822a530c1fd4d0e1e2ae91d64c2725f5f1,0.0753,0.0,21635.599538884904,0.0,21635.599538884904,1.0,0.0,not_analyzed,False,1.0,True,False
0x5a1353f5ea301572fd629ced5fce1db24c6d932b,0.0753,0.0,19165.27286246148,0.0,19165.27286246148,1.0,0.0,not_analyzed,False,1.0,True,False
0xd3b464e2a2f0a4b60f04959005024db88d6a303c,0.0753,0.0,23128.846651972042,4000.0,19128.846651972042,1.0,0.0,not_analyzed,False,1.0,True,False
0x3aa35ad998e277ad189bd2d3857cd9a29b1c892d,0.0753,0.0,20243.463415690145,0.0,20243.463415690145,1.0,0.0,not_analyzed,False,1.0,True,False
0xce6430c79f61a5ef49ed5b291fa243b9efc3f002,0.0753,0.0,20765.913394801948,100.0,20665.913394801948,1.0,0.0,not_analyzed,False,1.0,True,False
0xc52a22a5b990ecdf7fc5ae8484a665a2907444bf,0.0753,0.0,22357.434338220985,0.0,22357.434338220985,1.0,0.0,not_analyzed,False,1.0,True,False
0x991954052f0642342545e677e654b28998b3e111,0.0753,0.0,21584.368023642386,0.0,21584.368023642386,1.0,0.0,not_analyzed,False,1.0,True,False
0x73ff948225723fb63f690c5d1300e4ee62151525,0.0753,0.0,18347.08626659236,0.0,18347.08626659236,1.0,0.0,not_analyzed,False,1.0,True,False
0x3b3f98ee0acf622157f8edcc70d05f74aecc5c26,0.0753,0.0,17469.197926084213,0.0,17469.197926084213,1.0,0.0,not_analyzed,False,1.0,True,False
0xc8af2ba062a33f87bac8033043da33e234916fba,0.0753,0.0,19000.0,0.0,19000.0,1.0,0.0,not_analyzed,False,1.0,True,False
0xfe3304d0bf54aa239d4cea07a78ebcc53e2c3e77,0.0753,0.0,18667.161255367268,0.0,18667.161255367268,1.0,0.0,not_analyzed,False,1.0,True,False
0x1d4eb9e8ddaafc1af022664c33c75e257e9a7d6f,0.0753,0.0,16365.0,0.0,16365.0,1.0,0.0,not_analyzed,False,1.0,True,False
0x17edda65abdb6bd8f76c936d9db2a21730213de9,0.0753,0.0,16902.663983194663,0.0,16902.663983194663,1.0,0.0,not_analyzed,False,1.0,True,False
0x4068ad3af487d0eb766c405eae237c59ae2a138c,0.0753,0.0,19348.0061,0.0,19348.0061,1.0,0.0,not_analyzed,False,1.0,True,False
0x2dd740ac5d4efa95e7dab04de9f20d3708f514bc,0.0753,-451.35631414902974,30748.18567758608,9146.203929942327,21601.981747643753,1.0,0.0,not_analyzed,False,1.0,True,False
0x9ce2ec02ea3d9c0756343ede34cfcc9cf38e79fe,0.0753,0.0,17374.798509384043,0.0,17374.798509384043,1.0,0.0,not_analyzed,False,1.0,True,False
0x0d9559300a6f209b4d38aaf82c41d6ec6334cef2,0.0753,0.0,16750.53172412717,0.0,16750.53172412717,1.0,0.0,not_analyzed,False,1.0,True,False
0x3bd532ff803378e651d456cee741e0d858d265fa,0.0753,0.0,18363.423829562314,0.0,18363.423829562314,1.0,0.0,not_analyzed,False,1.0,True,False
0x8599041e1b27968abadc57f15e15360215cb8245,0.0753,0.0,19406.0175,0.0,19406.0175,1.0,0.0,not_analyzed,False,1.0,True,False
0x4bebc2afef0e2b88c1df52abcae28ed86c395fff,0.0753,0.0,24096.989999999998,6385.0,17711.989999999998,1.0,0.0,not_analyzed,False,1.0,True,False
0x1169c42e6845984b160cbc2d972172e29eabdb3e,0.0753,0.0,21905.099409106526,0.0,21905.099409106526,1.0,0.0,not_analyzed,False,1.0,True,False
0x80abcfaeb140d078d831711c713821a1dbe06a4a,0.0753,0.0,18111.92363514627,0.0,18111.92363514627,1.0,0.0,not_analyzed,False,1.0,True,False
0xc655b790ff812109c8f6c3f24fd20b3495164a51,0.0753,0.0,21993.83169720345,1500.0,20493.83169720345,1.0,0.0,not_analyzed,False,1.0,True,False
0xd4ae16781f60b2c5851803d2f1ddfc8ff3c21eb8,0.0753,0.0,24215.48974431691,6540.0,17675.48974431691,1.0,0.0,not_analyzed,False,1.0,True,False
0xd9f1047e71b199be2ea1002a9c1a1078b2303ec9,0.0753,0.0,22075.43,0.0,22075.43,1.0,0.0,not_analyzed,False,1.0,True,False
0xf4da451ac0f67f1a6affec5467f93e6bfb58c92a,0.0753,0.0,16249.45,0.0,16249.45,1.0,0.0,not_analyzed,False,1.0,True,False
0x9c6ac3b1a512352887678066fab1474e97dfe086,0.0753,0.0,17349.6018,0.0,17349.6018,1.0,0.0,not_analyzed,False,1.0,True,False
0x658aabedad0682b507248c4d6292bc2ed38ea5ac,0.0753,0.0,19400.0,0.0,19400.0,1.0,0.0,not_analyzed,False,1.0,True,False
0xfcaff2f8c9ea338e9d47f5a34a7f784c1972f752,0.0753,0.0,17418.66,0.0,17418.66,1.0,0.0,not_analyzed,False,1.0,True,False
0xd1c2e0a219f3a91939280c5add835c8da953294e,0.0753,-222.9674194838382,117822.16713969281,95943.42182120966,21878.745318483154,1.0,0.0,not_analyzed,False,1.0,True,False
