date,inflow_tokens,outflow_tokens,net_flow_tokens,signal
2025-12-29,850708.4784450453,223364.7106133671,627343.7678316783,bearish_pressure (net inflow to exchanges)
2025-12-30,1849142.8288593772,1127343.5739105106,721799.2549488666,bearish_pressure (net inflow to exchanges)
2025-12-31,865366.5827575168,249673.0909490672,615693.4918084496,bearish_pressure (net inflow to exchanges)
2026-01-01,197657.82626875458,108530.78192165152,89127.04434710306,bearish_pressure (net inflow to exchanges)
2026-01-02,429767.5224560087,313851.80877403653,115915.71368197218,bearish_pressure (net inflow to exchanges)
2026-01-03,482156.49772917695,315996.63424442435,166159.8634847526,bearish_pressure (net inflow to exchanges)
2026-01-04,363362.30431032064,229448.9739541259,133913.33035619475,bearish_pressure (net inflow to exchanges)
2026-01-05,885614.2105682887,500157.46411036915,385456.74645791954,bearish_pressure (net inflow to exchanges)
2026-01-06,812756.679052269,476051.5995672914,336705.0794849776,bearish_pressure (net inflow to exchanges)
2026-01-07,306719.7499870126,174577.60705115745,132142.14293585514,bearish_pressure (net inflow to exchanges)
2026-01-08,264158.718665306,221860.28833902816,42298.43032627783,bearish_pressure (net inflow to exchanges)
2026-01-09,217287.26024911847,127210.38841967951,90076.87182943895,bearish_pressure (net inflow to exchanges)
2026-01-10,244181.46664722526,150264.98091039018,93916.48573683508,bearish_pressure (net inflow to exchanges)
2026-01-11,167277.4087479462,154929.72771669814,12347.681031248067,bearish_pressure (net inflow to exchanges)
2026-01-12,496045.35805703286,179736.28126557675,316309.0767914561,bearish_pressure (net inflow to exchanges)
2026-01-13,576345.3296799957,716237.4520907287,-139892.12241073302,bullish_pressure (net outflow from exchanges)
2026-01-14,450263.6309557817,277549.45624689775,172714.17470888392,bearish_pressure (net inflow to exchanges)
2026-01-15,884304.794386758,678656.8209047967,205647.9734819613,bearish_pressure (net inflow to exchanges)
2026-01-16,257161.9290269193,197641.95723826374,59519.97178865556,bearish_pressure (net inflow to exchanges)
2026-01-17,363356.23548432835,259410.55926856725,103945.67621576111,bearish_pressure (net inflow to exchanges)
2026-01-18,168577.89177113093,276459.19538218406,-107881.30361105312,bullish_pressure (net outflow from exchanges)
2026-01-19,294835.29156081483,167813.43645593044,127021.8551048844,bearish_pressure (net inflow to exchanges)
2026-01-20,293056.2903676606,193768.0480083037,99288.24235935687,bearish_pressure (net inflow to exchanges)
2026-01-21,284250.46664748545,313803.8703601239,-29553.40371263848,bullish_pressure (net outflow from exchanges)
2026-01-22,778449.9665191764,761134.8064600221,17315.160059154266,bearish_pressure (net inflow to exchanges)
2026-01-23,592753.8741716774,703441.548401972,-110687.67423029465,bullish_pressure (net outflow from exchanges)
2026-01-24,358108.89888580824,245824.86154153713,112284.03734427111,bearish_pressure (net inflow to exchanges)
2026-01-25,421764.9368398921,340059.97019107663,81704.96664881549,bearish_pressure (net inflow to exchanges)
2026-01-26,422246.3089489972,300323.0963989453,121923.21255005186,bearish_pressure (net inflow to exchanges)
2026-01-27,458777.31422523933,734283.268102678,-275505.9538774387,bullish_pressure (net outflow from exchanges)
2026-01-28,487335.916721782,582467.9927626415,-95132.07604085951,bullish_pressure (net outflow from exchanges)
2026-01-29,336160.4922390083,196422.748696625,139737.7435423833,bearish_pressure (net inflow to exchanges)
2026-01-30,1009377.6901601,801679.6530176658,207698.03714243416,bearish_pressure (net inflow to exchanges)
2026-01-31,737052.3715431804,603136.7461773448,133915.6253658356,bearish_pressure (net inflow to exchanges)
2026-02-01,512915.13984004024,348026.7833582149,164888.35648182535,bearish_pressure (net inflow to exchanges)
2026-02-02,572024.133150216,651670.2164712222,-79646.08332100627,bullish_pressure (net outflow from exchanges)
2026-02-03,538157.1624471064,400632.8525027131,137524.30994439335,bearish_pressure (net inflow to exchanges)
2026-02-04,457535.68473456125,263177.3995904801,194358.28514408116,bearish_pressure (net inflow to exchanges)
2026-02-05,950417.4922548034,724426.3061535151,225991.1861012883,bearish_pressure (net inflow to exchanges)
2026-02-06,727277.2556596887,747615.5202185048,-20338.264558816096,bullish_pressure (net outflow from exchanges)
2026-02-07,354375.7183338146,400979.30744938424,-46603.58911556966,bullish_pressure (net outflow from exchanges)
2026-02-08,157685.0822665231,174126.85885510992,-16441.77658858683,bullish_pressure (net outflow from exchanges)
2026-02-09,563919.3803826146,363749.7946584619,200169.58572415268,bearish_pressure (net inflow to exchanges)
2026-02-10,692032.0515440118,989005.6897666833,-296973.63822267146,bullish_pressure (net outflow from exchanges)
2026-02-11,384696.32353829517,381463.6251037753,3232.6984345198725,bearish_pressure (net inflow to exchanges)
2026-02-12,199504.22186516694,158947.76833889735,40556.453526269586,bearish_pressure (net inflow to exchanges)
2026-02-13,367086.0828301845,361943.46414100064,5142.618689183844,bearish_pressure (net inflow to exchanges)
2026-02-14,308035.37900740746,345392.5854366674,-37357.20642925991,bullish_pressure (net outflow from exchanges)
2026-02-15,330456.15083940653,402637.9385433503,-72181.78770394379,bullish_pressure (net outflow from exchanges)
2026-02-16,217312.57217865137,190994.02345548733,26318.548723164044,bearish_pressure (net inflow to exchanges)
2026-02-17,504734.8020706824,419830.08787462173,84904.71419606067,bearish_pressure (net inflow to exchanges)
2026-02-18,270260.89049996925,359877.57006488775,-89616.67956491851,bullish_pressure (net outflow from exchanges)
2026-02-19,164982.36266362653,147171.10597421802,17811.256689408503,bearish_pressure (net inflow to exchanges)
2026-02-20,256449.37297113432,195397.5362839866,61051.836687147705,bearish_pressure (net inflow to exchanges)
2026-02-21,263544.029975181,162701.05169657065,100842.97827861033,bearish_pressure (net inflow to exchanges)
2026-02-22,170991.57115731895,117205.33552945522,53786.23562786373,bearish_pressure (net inflow to exchanges)
2026-02-23,778196.9836565759,669140.2403371902,109056.74331938569,bearish_pressure (net inflow to exchanges)
2026-02-24,129278.01757787024,189609.860719678,-60331.84314180775,bullish_pressure (net outflow from exchanges)
2026-02-25,436305.3758474442,581819.0314886714,-145513.65564122726,bullish_pressure (net outflow from exchanges)
2026-02-26,253387.1212673928,177042.4657033374,76344.6555640554,bearish_pressure (net inflow to exchanges)
2026-02-27,145498.01394216777,122670.5657781834,22827.448163984373,bearish_pressure (net inflow to exchanges)
2026-02-28,388989.5004654245,204551.89824343848,184437.60222198602,bearish_pressure (net inflow to exchanges)
2026-03-01,408806.593432463,288430.4537033627,120376.13972910028,bearish_pressure (net inflow to exchanges)
2026-03-02,216144.91527569667,250768.59158116885,-34623.67630547218,bullish_pressure (net outflow from exchanges)
2026-03-03,392365.1565080243,329140.93586371065,63224.22064431367,bearish_pressure (net inflow to exchanges)
2026-03-04,522868.66110077134,469492.40825375746,53376.25284701388,bearish_pressure (net inflow to exchanges)
2026-03-05,238415.5006992871,211950.09256843507,26465.40813085204,bearish_pressure (net inflow to exchanges)
2026-03-06,145203.56341752692,96202.37963612074,49001.18378140619,bearish_pressure (net inflow to exchanges)
2026-03-07,161681.5044036779,102268.35049100833,59413.153912669586,bearish_pressure (net inflow to exchanges)
2026-03-08,159217.11361518054,156015.84450608247,3201.269109098066,bearish_pressure (net inflow to exchanges)
2026-03-09,199239.13457353017,96352.39133282032,102886.74324070985,bearish_pressure (net inflow to exchanges)
2026-03-10,159853.064204108,152698.97111696747,7154.093087140529,bearish_pressure (net inflow to exchanges)
2026-03-11,195852.64603340733,132805.71033243966,63046.935700967675,bearish_pressure (net inflow to exchanges)
2026-03-12,249702.3077367843,320791.1620305543,-71088.85429377001,bullish_pressure (net outflow from exchanges)
2026-03-13,207930.65424528075,276311.8636273079,-68381.20938202713,bullish_pressure (net outflow from exchanges)
2026-03-14,99848.51980563405,77856.50781321972,21992.011992414322,bearish_pressure (net inflow to exchanges)
2026-03-15,244052.7723932551,313149.82752520015,-69097.05513194506,bullish_pressure (net outflow from exchanges)
2026-03-16,238196.7099104897,253158.51777988358,-14961.807869393873,bullish_pressure (net outflow from exchanges)
2026-03-17,176020.59306913934,149088.90275152877,26931.69031761057,bearish_pressure (net inflow to exchanges)
2026-03-18,579627.1197572185,422532.6044491456,157094.5153080729,bearish_pressure (net inflow to exchanges)
2026-03-19,316792.9141843884,218807.31219987877,97985.60198450965,bearish_pressure (net inflow to exchanges)
2026-03-20,324954.02154565026,273012.6677340712,51941.35381157906,bearish_pressure (net inflow to exchanges)
2026-03-21,167773.87760863648,120625.41318831974,47148.46442031674,bearish_pressure (net inflow to exchanges)
2026-03-22,239350.54956104007,241767.73278396382,-2417.183222923748,bullish_pressure (net outflow from exchanges)
2026-03-23,298369.85564382933,232155.71191208914,66214.14373174019,bearish_pressure (net inflow to exchanges)
2026-03-24,264645.05549132946,166321.87748705753,98323.17800427193,bearish_pressure (net inflow to exchanges)
2026-03-25,972111.0819232743,763018.4663112052,209092.61561206914,bearish_pressure (net inflow to exchanges)
2026-03-26,184705.73517212,142941.11967467496,41764.61549744505,bearish_pressure (net inflow to exchanges)
2026-03-27,445078.2143579041,270720.3293502847,174357.8850076194,bearish_pressure (net inflow to exchanges)
2026-03-28,315843.4084495147,177442.88583306392,138400.5226164508,bearish_pressure (net inflow to exchanges)
2026-03-29,392660.01544741995,273083.2348178783,119576.78062954167,bearish_pressure (net inflow to exchanges)
2026-03-30,507341.6069918064,573851.4560637814,-66509.84907197498,bullish_pressure (net outflow from exchanges)
2026-03-31,295412.67196989694,256309.58674555528,39103.08522434166,bearish_pressure (net inflow to exchanges)
2026-04-01,289326.4619185544,334033.0315985873,-44706.5696800329,bullish_pressure (net outflow from exchanges)
2026-04-02,187632.2534361806,66596.33436710287,121035.91906907772,bearish_pressure (net inflow to exchanges)
2026-04-03,182721.8428764614,121939.85059326462,60781.99228319677,bearish_pressure (net inflow to exchanges)
2026-04-04,343782.16257328395,205451.77643800285,138330.3861352811,bearish_pressure (net inflow to exchanges)
2026-04-05,156591.70157141707,179735.00661572503,-23143.305044307956,bullish_pressure (net outflow from exchanges)
2026-04-06,499227.06154764077,745656.0175572191,-246428.95600957837,bullish_pressure (net outflow from exchanges)
2026-04-07,293871.0488232516,254064.37072859294,39806.67809465868,bearish_pressure (net inflow to exchanges)
2026-04-08,297712.7058659562,386732.33855743275,-89019.63269147655,bullish_pressure (net outflow from exchanges)
2026-04-09,251467.9977485485,133155.305854718,118312.69189383052,bearish_pressure (net inflow to exchanges)
2026-04-10,188706.9433687748,158013.01498031552,30693.928388459288,bearish_pressure (net inflow to exchanges)
2026-04-11,535241.0291622137,424073.8455552694,111167.18360694428,bearish_pressure (net inflow to exchanges)
2026-04-12,715208.0584539503,129174.21087587636,586033.847578074,bearish_pressure (net inflow to exchanges)
2026-04-13,714044.366056775,529804.0920516666,184240.2740051084,bearish_pressure (net inflow to exchanges)
2026-04-14,286289.7575944902,287319.13409597566,-1029.3765014854725,bullish_pressure (net outflow from exchanges)
2026-04-15,273349.4679983878,208360.2416136392,64989.22638474862,bearish_pressure (net inflow to exchanges)
2026-04-16,179124.43332993053,241172.29901709195,-62047.86568716142,bullish_pressure (net outflow from exchanges)
2026-04-17,500942.6638200144,620300.3611431379,-119357.69732312352,bullish_pressure (net outflow from exchanges)
2026-04-18,621621.5712152657,341006.2576372256,280615.31357804005,bearish_pressure (net inflow to exchanges)
2026-04-19,288562.2728735877,357496.73940363026,-68934.46653004258,bullish_pressure (net outflow from exchanges)
2026-04-20,181090.88285474747,209231.17989354514,-28140.297038797667,bullish_pressure (net outflow from exchanges)
2026-04-21,213480.91660959335,212874.69181548996,606.2247941033856,bearish_pressure (net inflow to exchanges)
2026-04-22,289767.8092729474,316506.8367098402,-26739.02743689285,bullish_pressure (net outflow from exchanges)
2026-04-23,420671.90862342156,205933.11967837403,214738.78894504753,bearish_pressure (net inflow to exchanges)
2026-04-24,328149.58840583474,213796.8718828634,114352.71652297134,bearish_pressure (net inflow to exchanges)
2026-04-25,211752.26027943013,253361.29180848002,-41609.031529049884,bullish_pressure (net outflow from exchanges)
2026-04-26,253979.52258661838,331547.6991432779,-77568.17655665951,bullish_pressure (net outflow from exchanges)
2026-04-27,528060.9353716146,514671.1211147,13389.814256914658,bearish_pressure (net inflow to exchanges)
2026-04-28,109138.40573624744,222790.28852310113,-113651.88278685369,bullish_pressure (net outflow from exchanges)
2026-04-29,175930.55940294088,205866.19604206266,-29935.636639121774,bullish_pressure (net outflow from exchanges)
2026-04-30,248288.40670814033,374175.4322229023,-125887.02551476198,bullish_pressure (net outflow from exchanges)
2026-05-01,546166.5849549177,643851.6281722658,-97685.04321734817,bullish_pressure (net outflow from exchanges)
2026-05-02,202059.54744925175,199823.117751912,2236.429697339743,bearish_pressure (net inflow to exchanges)
2026-05-03,235964.3135987641,227182.32321134413,8781.990387419966,bearish_pressure (net inflow to exchanges)
2026-05-04,226612.4295632977,396528.8715850266,-169916.44202172893,bullish_pressure (net outflow from exchanges)
2026-05-05,237816.33841612254,370895.8619265398,-133079.52351041726,bullish_pressure (net outflow from exchanges)
2026-05-06,745944.0547607671,893453.6782441945,-147509.62348342733,bullish_pressure (net outflow from exchanges)
2026-05-07,441835.9193666041,318265.56730252405,123570.35206408007,bearish_pressure (net inflow to exchanges)
2026-05-08,333243.3942024688,614611.9598133687,-281368.56561089994,bullish_pressure (net outflow from exchanges)
2026-05-09,227420.86157245384,309111.7210750996,-81690.85950264576,bullish_pressure (net outflow from exchanges)
2026-05-10,302075.94270594924,242586.24802911305,59489.694676836196,bearish_pressure (net inflow to exchanges)
2026-05-11,937267.9461818179,771274.578353452,165993.36782836588,bearish_pressure (net inflow to exchanges)
2026-05-12,357419.63110770396,256541.30225908116,100878.3288486228,bearish_pressure (net inflow to exchanges)
2026-05-13,432198.56434032664,467220.76517318405,-35022.2008328574,bullish_pressure (net outflow from exchanges)
2026-05-14,160144.6010653957,259258.0928104173,-99113.4917450216,bullish_pressure (net outflow from exchanges)
2026-05-15,215077.87291683987,135405.9065379483,79671.96637889158,bearish_pressure (net inflow to exchanges)
2026-05-16,405017.1860345904,420804.5914171088,-15787.405382518366,bullish_pressure (net outflow from exchanges)
2026-05-17,308433.0960158059,255396.47937715723,53036.61663864867,bearish_pressure (net inflow to exchanges)
2026-05-18,426680.3858032691,289306.7242688263,137373.6615344428,bearish_pressure (net inflow to exchanges)
2026-05-19,56454.647800212704,79188.61393312072,-22733.96613290802,bullish_pressure (net outflow from exchanges)
2026-05-20,252360.77477578606,343444.5740999088,-91083.79932412275,bullish_pressure (net outflow from exchanges)
2026-05-21,440440.1729539148,409862.0237194874,30578.149234427372,bearish_pressure (net inflow to exchanges)
2026-05-22,189207.9408597429,184916.7774342571,4291.163425485807,bearish_pressure (net inflow to exchanges)
2026-05-23,150610.78252911265,109810.85463432614,40799.92789478651,bearish_pressure (net inflow to exchanges)
2026-05-24,391475.43678026786,423956.6163572315,-32481.179576963652,bullish_pressure (net outflow from exchanges)
2026-05-25,254315.8014314966,254635.416568527,-319.61513703039964,bullish_pressure (net outflow from exchanges)
2026-05-26,858991.6019431987,577765.7876696724,281225.8142735263,bearish_pressure (net inflow to exchanges)
2026-05-27,264363.2182749944,157572.56268737823,106790.65558761617,bearish_pressure (net inflow to exchanges)
2026-05-28,508420.5245663027,550766.7415618183,-42346.21699551557,bullish_pressure (net outflow from exchanges)
2026-05-29,81188.71459262607,97279.56170960207,-16090.847116976001,bullish_pressure (net outflow from exchanges)
2026-05-30,312666.02036965016,158733.60261624097,153932.4177534092,bearish_pressure (net inflow to exchanges)
2026-05-31,285061.53977109154,350349.24377244286,-65287.70400135132,bullish_pressure (net outflow from exchanges)
2026-06-01,242548.97565828642,250388.46459831338,-7839.48894002696,bullish_pressure (net outflow from exchanges)
2026-06-02,164144.1876153931,171155.38614385485,-7011.19852846174,bullish_pressure (net outflow from exchanges)
2026-06-03,187432.1938449479,268771.4733688017,-81339.2795238538,bullish_pressure (net outflow from exchanges)
2026-06-04,230760.2212089645,634947.6515010672,-404187.43029210274,bullish_pressure (net outflow from exchanges)
2026-06-05,427560.3005479664,560351.4567862303,-132791.15623826394,bullish_pressure (net outflow from exchanges)
2026-06-06,224858.21389243167,238947.56625875452,-14089.352366322855,bullish_pressure (net outflow from exchanges)
2026-06-07,388201.37925233867,390698.39306391386,-2497.0138115751906,bullish_pressure (net outflow from exchanges)
2026-06-08,120140.26847031248,178751.7584651006,-58611.48999478812,bullish_pressure (net outflow from exchanges)
2026-06-09,233010.2157698829,210427.87868238488,22582.337087498017,bearish_pressure (net inflow to exchanges)
2026-06-10,184833.64272217773,180391.7863381171,4441.856384060637,bearish_pressure (net inflow to exchanges)
2026-06-11,273977.7734316517,258861.57595681844,15116.197474833258,bearish_pressure (net inflow to exchanges)
2026-06-12,339874.01458528,262767.0960181249,77106.91856715508,bearish_pressure (net inflow to exchanges)
2026-06-13,117619.01855932252,96419.4345965077,21199.583962814824,bearish_pressure (net inflow to exchanges)
2026-06-14,275744.5654806869,281309.1083285286,-5564.542847841687,bullish_pressure (net outflow from exchanges)
2026-06-15,226438.3170314259,191355.83092619578,35082.48610523011,bearish_pressure (net inflow to exchanges)
2026-06-16,179785.86572108557,188235.18980506665,-8449.324083981075,bullish_pressure (net outflow from exchanges)
2026-06-17,165768.67555444027,208656.7861659138,-42888.11061147353,bullish_pressure (net outflow from exchanges)
2026-06-18,289790.2710311642,101896.58942089723,187893.68161026697,bearish_pressure (net inflow to exchanges)
2026-06-19,252376.56100479086,330388.86286000704,-78012.30185521618,bullish_pressure (net outflow from exchanges)
2026-06-20,72836.57923692241,99585.72909705748,-26749.149860135076,bullish_pressure (net outflow from exchanges)
2026-06-21,47077.16962022523,48610.98862902424,-1533.8190087990151,bullish_pressure (net outflow from exchanges)
2026-06-22,172640.16288851225,51531.83675306391,121108.32613544834,bearish_pressure (net inflow to exchanges)
2026-06-23,153131.00391373658,261947.34832442724,-108816.34441069065,bullish_pressure (net outflow from exchanges)
2026-06-24,432232.4567755144,366736.5769919424,65495.87978357199,bearish_pressure (net inflow to exchanges)
2026-06-25,170697.14247421885,192265.7528201258,-21568.610345906956,bullish_pressure (net outflow from exchanges)
2026-06-26,134017.65936634812,110600.39974955018,23417.259616797935,bearish_pressure (net inflow to exchanges)
2026-06-27,45691.094481348606,82621.13809441519,-36930.043613066584,bullish_pressure (net outflow from exchanges)
2026-06-28,71907.86620994758,93090.04692345692,-21182.18071350934,bullish_pressure (net outflow from exchanges)
2026-06-29,438555.69164819637,517500.4582198634,-78944.76657166705,bullish_pressure (net outflow from exchanges)
2026-06-30,280072.2076730469,415616.37889204116,-135544.17121899425,bullish_pressure (net outflow from exchanges)
2026-07-01,360384.398854341,376145.0342766901,-15760.635422349093,bullish_pressure (net outflow from exchanges)
2026-07-02,280198.8981361569,228312.11640506028,51886.78173109662,bearish_pressure (net inflow to exchanges)
2026-07-03,210537.49035935607,209904.9851296435,632.5052297125803,bearish_pressure (net inflow to exchanges)
2026-07-04,82452.81103097161,74967.28278990038,7485.528241071239,bearish_pressure (net inflow to exchanges)
2026-07-05,118578.06793851391,106973.8423753251,11604.225563188811,bearish_pressure (net inflow to exchanges)
2026-07-06,156459.7434971835,54678.490157416665,101781.25333976682,bearish_pressure (net inflow to exchanges)
2026-07-07,87653.43226846946,87857.90626743642,-204.47399896696152,bullish_pressure (net outflow from exchanges)
2026-07-08,160393.3687616499,168993.53987411258,-8600.171112462675,bullish_pressure (net outflow from exchanges)
2026-07-09,66502.8893670386,74220.22668903234,-7717.337321993735,bullish_pressure (net outflow from exchanges)
2026-07-10,106803.38494741796,102128.86630474715,4674.51864267081,bearish_pressure (net inflow to exchanges)
2026-07-11,45993.53895516387,32544.5982112535,13448.940743910374,bearish_pressure (net inflow to exchanges)
